playerId,player,team,bye,exp,age,position,dataScrapeId,dstBlk,dstFumlRec,dstInt,dstPtsAllow,dstRetTd,dstSack,dstSafety,dstTd,fg,fg0019,fg2029,fg3039,fg4049,fg50,fgAtt,fgMiss,fumbles,games,idpAst,idpFumlForce,idpFumlRec,idpInt,idpPD,idpSack,idpSolo,idpTFL,idpTd,pass300,pass350,pass40,pass400,passAtt,passComp,passCompPct,passInc,passInt,passTds,passYds,rec,rec100,rec150,rec200,rec40,recTds,recYds,returnTds,returnYds,rush100,rush150,rush200,rush40,rushAtt,rushTds,rushYds,sacks,twoPts,xp,fpts,vab,price
2543465,Teddy Bridgewater,CAR,0.0,6.0,28.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144262295,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.9,0.0,0.4,541.45207,345.9415746,0.0,0.0,14.14547591,21.0272973,3745.404877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45950646,0.798996364,97.3,37.2,0.0,0.0,284.45300330900005,0.0,0
2543466,Eric Ebron,PIT,0.0,6.0,27.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5393537,0.9,0.3,0.1,0.0,5.029430156,565.0037015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.21630478600002,0.0,0
2543468,Mike Evans,TB,0.0,6.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805067064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69728555,2.9,0.8,0.3,0.0,8.25376849,1186.268976,0.0,0.0,0.0,0.0,0.0,0.0,0.709570909,0.042522394,4.725789091,0.0,0.0,0.0,239.15930617110004,63.72271827530005,26
2543488,Jarvis Landry,CLE,0.0,6.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902533532,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.95319624,2.0,0.7,0.3,0.0,5.579135963,992.7301563,0.0,0.0,0.0,0.0,0.0,0.0,0.740363636,0.25162644,11.18690909,0.0,0.0,0.0,206.621876601,31.18528870520001,12
2543495,Davante Adams,GB,0.0,6.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048733234,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5801645,4.0,0.9,0.4,0.0,10.59857791,1335.563409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.58177315800003,125.14518526220004,51
2543496,Odell Beckham,CLE,0.0,6.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658867362,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72426557,2.2,0.7,0.3,0.0,7.714624307,1143.483197,0.0,0.0,0.0,0.0,0.0,0.0,2.58592,0.0,13.03264,0.0,0.0,0.0,239.68699302600004,64.25040513020005,26
2543497,AJ McCarron,HOU,0.0,6.0,30.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09190962,7.233431257,0.0,0.0,0.42479436,0.42479436,82.16568743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962749706,0.0,2.603636364,3.8,0.0,0.0,6.520551653600001,0.0,0
2543498,Brandin Cooks,HOU,0.0,6.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.94978848,1.7,0.6,0.2,0.0,5.301694214,909.5304186,0.0,0.0,0.0,0.0,0.0,0.0,5.374589091,0.06712583,42.90622545,0.0,0.0,0.0,191.86837016899997,16.431782273199985,6
2543499,Derek Carr,LVR,0.0,6.0,29.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.097466468,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,0.0,0.5,496.9606851,341.7924442,0.0,0.0,9.713787191,22.07415028,3892.517176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97043478,1.453671498,76.85479469,40.8,0.0,0.0,277.25375878599993,0.0,0
2543509,Allen Robinson,CHI,0.0,6.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805067064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5726792,1.7,0.6,0.2,0.0,6.72479163,1082.76352,0.0,0.0,0.0,0.0,0.0,0.0,1.169309091,0.041291182,6.86992,0.0,0.0,0.0,232.71731888000002,57.280730984200034,23
2543583,Devonta Freeman,FA,0.0,6.0,28.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,227.8559738,0.0,0.0,0.0,0.0,0.0,0.0,133.0,3.0,497.7577741,0.0,0.0,0.0,122.56137479,0.0,0
2543715,Jerick McKinnon,SF,0.0,6.0,28.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097466468,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78299647,0.0,0.0,0.0,0.0,0.488707403,109.5509166,0.0,0.0,0.2,0.05,0.02,0.0,61.72783784,2.192843636,302.6283927,0.0,0.0,0.0,64.79783423,0.0,0
2543743,Carlos Hyde,SEA,0.0,6.0,29.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536065574,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.729377203,0.0,0.0,0.0,0.0,0.213471415,51.89841654,0.0,0.0,1.3,0.4,0.2,0.0,99.83453584,2.531875715,364.7668116,0.0,0.0,0.0,62.259786075,0.0,0
2543751,David Fales,NYJ,0.0,6.0,30.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516516517,0.345381526,0.0,0.0,0.0,0.0,2.072289157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08289156628000001,0.0,0
2543767,Logan Thomas,WAS,0.0,6.0,29.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56784959,0.3,0.1,0.04,0.0,1.079741481,220.8866275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.134961226,0.0,0
2543773,James White,NE,0.0,6.0,28.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536065574,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9080611,0.0,0.0,0.0,0.0,3.551188572,526.593767,0.0,0.0,0.5,0.2,0.06,0.0,59.99587544,1.407375037,249.2962923,0.0,0.0,0.0,162.64025196199998,30.75745960399999,12
2543801,Jimmy Garoppolo,SF,0.0,6.0,29.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.0,0.5,478.1842128,324.7269683,0.0,0.0,14.00446798,26.4412002,3883.323954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01647474,1.091388889,73.93550725,37.1,0.0,0.0,305.053046959,0.0,0
2543828,Quincy Enunwa,FA,0.0,6.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99531587,0.5,0.2,0.06,0.0,0.83164869,217.720339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.757241910000005,0.0,0
2543847,John Brown,BUF,0.0,6.0,30.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.10781434,1.8,0.6,0.2,0.0,5.454572883,861.854473,0.0,0.0,0.0,0.0,0.0,0.0,2.625061818,0.043708921,12.92276364,0.0,0.0,0.0,178.03722584800002,2.6006379522000316,1
2549982,Garrett Gilbert,CLE,0.0,6.0,29.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453466872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705392912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2550189,Isaiah Crowell,FA,0.0,6.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,392.0,0.0,0.0,0.0,93.5,0.0,0
2550235,Roosevelt Nix,IND,0.0,0.0,0.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
2550256,Willie Snead,BAL,0.0,6.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48198251,0.9,0.3,0.1,0.0,2.587769679,385.5604519,0.0,0.0,0.0,0.0,0.0,0.0,0.658373206,0.0,2.962679426,0.0,0.0,0.0,87.3229107366,0.0,0
2550284,Trey Burton,IND,0.0,6.0,29.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536065574,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66615746,0.4,0.1,0.05,0.0,2.025289965,279.8879576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.198496288,0.0,0
2550289,David Fluellen,FA,0.0,6.0,28.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.39,56.64,0.0,0.0,0.0,0.0,0.0,0.0,23.11,0.7,98.79,0.0,0.0,0.0,29.403000000000002,0.0,0
2550313,Richard Rodgers,WAS,0.0,6.0,28.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.743107511,0.2,0.05,0.02,0.0,0.337849779,91.15033873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.885240058,0.0,0
2550400,Keith Smith,ATL,0.0,6.0,28.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.16,33.36,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.16,23.07,0.0,0.0,0.0,12.133000000000001,0.0,0
2550521,Xavier Grimble,IND,0.0,6.0,28.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138058552,0.02,0.01,0.0,0.0,0.158767334,26.01343606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.992006162,0.0,0
2550597,Seth Roberts,CAR,0.0,0.0,0.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597217899,0.3,0.08,0.03,0.0,0.309396887,95.6398249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.017581711,0.0,0
2550617,Taylor Gabriel,FA,0.0,6.0,29.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,3.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,125.8,0.0,0
2550633,Senorise Perry,TEN,0.0,6.0,29.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396918336,0.0,0.0,0.0,0.0,0.0,2.976887519,0.0,0.0,0.02,0.01,0.0,0.0,3.856795069,0.16,20.08,0.0,0.0,0.0,3.6626070878999997,0.0,0
2550656,Cameron Brate,TB,0.0,6.0,29.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99524089,0.4,0.1,0.05,0.0,2.642945033,226.8155724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.534468328,0.0,0
2552033,Jameis Winston,NO,0.0,5.0,26.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682265276,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.0,0.2,60.8994898,36.72074031,0.0,0.0,1.601059002,2.188300555,407.5905194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65411281,0.0,7.304347826,13.8,0.0,0.0,28.5436389566,0.0,0
2552374,Ameer Abdullah,MIN,0.0,5.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.268875193,0.0,0.0,0.0,0.0,0.381694915,42.16465331,0.0,0.0,0.2,0.06,0.02,0.0,12.36847458,0.16,18.92,0.0,0.0,0.0,13.827510014000001,0.0,0
2552382,Malcolm Brown,LAR,0.0,5.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.460505288,0.0,0.0,0.0,0.0,0.233722605,52.64393343,0.0,0.0,1.0,0.3,0.1,0.0,88.18779083,2.180053185,317.6799396,0.0,0.0,0.0,57.975547331,0.0,0
2552399,Jeff Heuerman,FA,0.0,5.0,28.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.3,0.1,0.04,0.0,1.497716895,162.56621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24292237,0.0,0
2552401,MyCole Pruitt,TEN,0.0,5.0,28.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87268882,0.3,0.09,0.03,0.0,1.090292044,132.7769386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.692134944,0.0,0
2552402,Nick Boyle,BAL,0.0,5.0,27.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15678026,0.8,0.3,0.1,0.0,2.545581669,323.1114336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.741413634,0.0,0
2552403,Nick OLeary,LVR,0.0,5.0,28.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04063927,0.2,0.08,0.03,0.0,0.846118721,111.9726027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314611866,0.0,0
2552408,Darren Waller,LVR,0.0,5.0,28.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097466468,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86506463,1.6,0.5,0.2,0.0,4.243227395,915.0050429,0.0,0.0,0.0,0.0,0.0,0.0,0.822208589,0.019336775,4.288834356,0.0,0.0,0.0,188.0774379716,32.28817965959999,13
2552409,DeVante Parker,MIA,0.0,5.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24793184,2.6,0.7,0.3,0.0,7.057276853,1114.744095,0.0,0.0,0.0,0.0,0.0,0.0,0.264625455,0.0,1.843010909,0.0,0.0,0.0,225.71230056890002,50.27571267310003,20
2552415,Jamison Crowder,NYJ,0.0,5.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522414307,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.65450059,1.5,0.5,0.2,0.0,5.109097327,763.1349067,0.0,0.0,0.0,0.0,0.0,0.0,0.990545455,0.0,5.713454545,0.0,0.0,0.0,175.62667775550003,0.19008985970003778,0
2552424,Phillip Dorsett,SEA,0.0,5.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194932936,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08354227,0.8,0.3,0.1,0.0,2.865204082,343.8880321,0.0,0.0,0.0,0.0,0.0,0.0,1.69523445,0.0,12.05100478,0.0,0.0,0.0,78.283871642,0.0,0
2552429,Ty Montgomery,NO,0.0,5.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84060423,0.0,0.0,0.0,0.0,0.14592145,64.53566969,0.0,0.0,0.1,0.04,0.01,0.0,15.18912387,0.598708709,59.85723724,0.0,0.0,0.0,25.747675877000002,0.0,0
2552430,Tyler Lockett,SEA,0.0,5.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.53515864,2.1,0.7,0.3,0.0,7.484053486,1045.275088,0.0,0.0,0.0,0.0,0.0,0.0,5.524407273,0.04268233,32.17540364,0.0,0.0,0.0,223.90261972000002,48.46603182420003,19
2552453,Tevin Coleman,SF,0.0,5.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220268256,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66039953,0.0,0.0,0.0,0.0,0.928869461,181.3805043,0.0,0.0,1.2,0.4,0.2,0.0,147.6584606,4.901371896,642.3209783,0.0,0.0,0.0,135.351191164,3.4683988060000104,1
2552461,Duke Johnson,HOU,0.0,5.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902533532,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0466745,0.0,0.0,0.0,0.0,2.366785274,353.8191528,0.0,0.0,1.0,0.3,0.1,0.0,81.93513514,1.555413528,349.0382367,0.0,0.0,0.0,132.158005666,0.2752133080000192,0
