playerId,player,team,bye,exp,age,position,dataScrapeId,dstBlk,dstFumlRec,dstInt,dstPtsAllow,dstRetTd,dstSack,dstSafety,dstTd,fg,fg0019,fg2029,fg3039,fg4049,fg50,fgAtt,fgMiss,fumbles,games,idpAst,idpFumlForce,idpFumlRec,idpInt,idpPD,idpSack,idpSolo,idpTFL,idpTd,pass300,pass350,pass40,pass400,passAtt,passComp,passCompPct,passInc,passInt,passTds,passYds,rec,rec100,rec150,rec200,rec40,recTds,recYds,returnTds,returnYds,rush100,rush150,rush200,rush40,rushAtt,rushTds,rushYds,sacks,twoPts,xp
2533538,Chandler Jones,ARI,NA,8,30,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.06,3.2,16.38,51.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2533538,Chandler Jones,ARI,NA,8,30,LB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.70538244,7.03796034,2.509490085,0,5.713739377,19.39065156,53.7266289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2534241,Derek Carrier,LVR,NA,8,30,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94984127,0.2,0.07,0.03,NA,0.921496599,81.45563114,NA,NA,NA,NA,NA,NA,0.15803681,0.01,1.046993865,NA,NA,NA
2534797,Greg Zuerlein,DAL,NA,8,33,K,110,NA,NA,NA,NA,NA,NA,NA,NA,28.17008226,0.236783533,8.35088072,8.599753654,7.42585197,4.058415449,33.89940071,9.1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.20316692
2534830,Tavon Wilson,IND,NA,8,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,0,0,0,2.9,0.6,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2534832,Rodney McLeod,PHI,NA,8,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.06529745,1.370538244,0.956614786,1.439007782,7.670389105,0.554455253,56.46643969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2534846,Neiko Thorpe,SEA,NA,NA,NA,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2534870,Alex Tanney,NYG,NA,8,33,QB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0.015115562,0.010077042,NA,NA,0,0,0.015115562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA
2535687,Michael Thomas,HOU,NA,8,31,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0,0,0,2.5,0,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2535698,Cole Beasley,BUF,NA,8,31,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610134128,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.86559342,1.4,0.5,0.2,NA,4.110479072,651.7709934,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2535964,Josh Bellamy,NYJ,NA,8,31,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.004283513,0.1,0.04,0.02,NA,0.079383667,48.05328197,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2536340,Justin Tucker,BAL,NA,8,31,K,110,NA,NA,NA,NA,NA,NA,NA,NA,29.19864865,0.156850236,8.146607612,8.541301711,9.417694433,3.164170314,32.00808461,2.2,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.26624307
2539219,Blidi Wreh-Wilson,ATL,NA,7,31,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0,0,0,5.3,0,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539227,Dustin Hopkins,WAS,NA,7,30,K,110,NA,NA,NA,NA,NA,NA,NA,NA,24.55996475,0.065940139,6.606404106,7.088751696,7.961336181,2.998487696,28.52345476,3.7,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.09134644
2539230,Abry Jones,JAC,NA,7,29,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84433428,0.536827195,0.536827195,0,1.212606232,2.54631728,22.35382436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539231,John Jenkins,CHI,NA,7,31,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0,0,0,2.2,0.7,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539233,Shawn Williams,CIN,NA,7,29,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.03569405,0.629461756,0.532529183,1.955719844,5.41307393,0.895661479,86.88036965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539237,D.J. Hayden,JAC,NA,7,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.814730878,1,0.993249027,0.732023346,6.423599222,1.516867704,41.94540856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539240,Micah Hyde,BUF,NA,7,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.09263456,0.95368272,0.486750973,1.58459144,4.545564202,0.368677043,60.67986381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539243,Bradley McDougald,NYJ,NA,7,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.37889518,0.95368272,0.853968872,2.342178988,7.954319066,0.640019455,73.99142023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539265,Rex Burkhead,NE,NA,7,30,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292399404,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.39942421,NA,NA,NA,NA,0.657003525,195.8659694,NA,NA,0.7,0.2,0.09,NA,56.73079906,1.472654545,207.5791709,NA,NA,NA
2539275,Mike Glennon,JAC,NA,7,31,QB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.387928465,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,NA,0.06,30.55810675,13.94701436,NA,NA,0.395464853,1.001511716,165.6152683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.584353741,0,1.036144578,10.6,NA,NA
2539280,John Simon,NE,NA,7,30,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,1,0.5,0.8,2.8,6.4,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539289,Kenjon Barner,BAL,NA,7,31,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0,3.65,NA,NA,NA,NA,NA,NA,0.94,0,3.78,NA,NA,NA
2539290,Jordan Poyer,BUF,NA,7,29,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.27790368,2.04631728,1.799533074,2.585077821,4.676206226,1.649396887,75.96447471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539296,Kawann Short,CAR,NA,7,31,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.64844193,0.95368272,0.536827195,0,2.04631728,4.916855524,23.5368272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539308,Matt Barkley,BUF,NA,7,30,QB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.705663189,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.4,NA,0.2,53.56989796,29.36020408,NA,NA,3.040962099,0.812973761,375.4037901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.328862974,0,1.679425837,7.2,NA,NA
2539310,Margus Hunt,NO,NA,7,33,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,0,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539311,Jamie Collins,DET,NA,7,30,LB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.62946176,2.555807365,1.097859922,1.565797665,4.73348249,5.809883268,69.68677043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539319,Alex Okafor,KC,NA,7,29,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,0.4,0.4,0.4,1.3,5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539320,Kenny Vaccaro,TEN,NA,7,29,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08201133,0.536827195,0.788404669,1.28963035,4.567256809,1.577587549,56.88521401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539334,Desmond Trufant,DET,NA,7,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.528470255,0.536827195,0.400933852,1.732081712,7.649610895,0.368677043,41.08451362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539335,Geno Smith,SEA,NA,7,30,QB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194932936,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0,NA,0,9.079880775,3.141258741,NA,NA,0,0.343656344,35.51948052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.155644356,0,2.551928783,0.4,NA,NA
2539336,Tavon Austin,SF,NA,7,29,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95,NA,NA,NA,NA,0.39,48.67,NA,NA,NA,NA,NA,NA,4.82,0.36,33.07,NA,NA,NA
2539935,Kiko Alonso,NO,NA,7,30,LB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.21487252,0.675779037,0.42118677,1.356653696,4.609357977,0.743657588,69.86980545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539943,D.J. Swearinger,NO,NA,7,29,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0,0,0,0.4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539978,Jon Bostic,WAS,NA,7,29,LB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.80637394,0,0,0.092634561,2.536827195,1.583144476,53.49050992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2539982,A.J. Klein,BUF,NA,7,29,LB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3325779,0.95368272,0.815894942,0.727217899,2.513307393,2.575175097,53.38258755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540011,Chris Thompson,JAC,NA,7,30,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51266766,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.69014101,NA,NA,NA,NA,1.20155958,346.2539082,NA,NA,0.5,0.2,0.06,NA,44.06695652,0.603567242,160.9846739,NA,NA,NA
2540011,Chris Thompson,JAC,NA,7,30,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540020,Theo Riddick,FA,NA,7,29,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68,NA,NA,NA,NA,0.32,45.61,NA,NA,NA,NA,NA,NA,6.16,0.17,24.03,NA,NA,NA
2540138,Damontre Moore,SF,NA,7,28,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540142,Sheldon Richardson,CLE,NA,7,30,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.35155807,2.04631728,0.536827195,0,3.463172805,3.407365439,34.04858357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540145,Cordarrelle Patterson,CHI,NA,7,29,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.93126459,1.3,0.4,0.2,NA,1.401011673,296.0063813,NA,NA,NA,NA,NA,NA,17.60222539,0.885164051,106.2784308,NA,NA,NA
2540147,Johnathan Hankins,LVR,NA,7,28,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,0,0,0,1.1,0.8,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540148,Tyler Eifert,JAC,NA,7,30,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.38622797,0.9,0.3,0.1,NA,3.01190116,442.8185376,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540154,Keenan Allen,LAC,NA,7,28,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707600596,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.58274971,2,0.7,0.3,NA,6.228415209,1064.220434,NA,NA,NA,NA,NA,NA,4.502370909,0.088534203,31.18373818,NA,NA,NA
2540155,Xavier Rhodes,IND,NA,7,30,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,0,0.49614792,0.525916795,3.55568567,0.100770416,55.90305085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540156,Giovani Bernard,CIN,NA,7,29,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805067064,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.20615746,NA,NA,NA,NA,0.558460635,217.660423,NA,NA,0.4,0.1,0.05,NA,65.72955347,1.400058182,254.88992,NA,NA,NA
2540158,Zach Ertz,PHI,NA,7,30,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805067064,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.24003525,1.6,0.5,0.2,NA,6.83903177,897.829995,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540160,Jordan Reed,SF,NA,7,30,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.69738182,NA,NA,NA,NA,1.681512727,242.4041455,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540165,DeAndre Hopkins,ARI,NA,7,28,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24366617,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.886933,2.2,0.7,0.3,NA,8.772223903,1209.709945,NA,NA,NA,NA,NA,NA,0.609614545,0,3.288465455,NA,NA,NA
2540169,Robert Woods,LAR,NA,7,28,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51266766,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.84250294,2.1,0.7,0.3,NA,4.497226248,1133.605356,NA,NA,NA,NA,NA,NA,14.86138182,0.907403593,98.97543273,NA,NA,NA
2540175,LeVeon Bell,NYJ,NA,7,28,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.074068554,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.0306933,NA,NA,NA,NA,1.53180314,480.5612103,NA,NA,1.8,0.6,0.2,NA,242.6240188,5.978028003,928.8302295,NA,NA,NA
2540176,William Gholston,TB,NA,7,29,DL,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.157932011,1.04631728,0,0,1,3.48101983,24.35382436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540180,Tyrann Mathieu,KC,NA,7,28,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.18526912,0.536827195,0.556614786,3.13733463,11.07315175,1.825797665,72.71157588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540197,Nickell Robey,PHI,NA,7,28,DB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,1.1,0,0,6.2,0.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540202,Kenny Stills,HOU,NA,7,28,WR,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.90990545,NA,NA,NA,NA,3.779009662,518.1025121,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540203,Levine Toilolo,NYG,NA,7,29,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4739718,0.06,0.02,0.01,NA,0.464770858,128.312973,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540215,Vance McDonald,PIT,NA,7,30,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3152879,0.5,0.2,0.06,NA,2.044336075,287.2338308,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540221,Vince Williams,PIT,NA,7,31,LB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.15793201,0.880028329,0.422159533,0.545058366,1.855914397,4.533793774,54.52916342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540230,Kyle Juszczyk,SF,NA,7,29,RB,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52728763,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6778836,NA,NA,NA,NA,1.908269085,259.0116251,NA,NA,0.03,0.01,0,NA,9.043915344,0.190742972,32.28927711,NA,NA,NA
2540232,Jack Doyle,IND,NA,7,30,TE,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51266766,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.28007051,1.1,0.4,0.1,NA,4.770489158,566.8699445,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2540243,Brett Maher,NYJ,NA,3,50,K,110,NA,NA,NA,NA,NA,NA,NA,NA,19.48926975,0.088937173,7.358373603,6.152588384,3.68394958,3.383634454,26.24366617,8.7,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.40073529
